   6.8370879e+00   7.0355179e+00
   3.2232948e+00   7.6371602e+00
   1.7707848e+00   3.8947081e+00
   8.1511230e+00   4.8264987e+00
   2.8748278e+00   4.2211137e+00
   6.2581237e+00   5.0608918e+00
   6.0122842e+00   7.3445523e+00
   7.6541430e+00   2.4469685e+00
   5.0505569e+00   7.6591172e+00
   6.2594279e+00   4.5598506e+00
   2.8825136e+00   1.5134070e+00
   2.3711558e+00   2.1141228e+00
   7.7939933e+00   4.8047096e+00
   3.4454130e+00   2.1871229e+00
   8.5830255e+00   1.5947429e+00
   5.4143845e+00   1.7521696e+00
   5.0328052e+00   7.2347284e+00
   1.5116504e+00   4.8592352e+00
   8.4040764e+00   8.5681145e+00
   3.6093322e+00   2.8606933e+00
   4.6516966e+00   4.8015774e+00
   3.2988498e+00   4.8310747e+00
   2.1728351e+00   4.9791842e+00
   7.8778963e+00   1.2507166e+00
   4.6111506e+00   6.2531722e+00
   1.0115143e+00   8.3892430e+00
   4.9920510e+00   4.2822430e+00
   2.7333672e+00   1.9185354e+00
   4.2193934e+00   6.2792934e+00
   7.6833420e+00   1.0294901e+00
   2.9396458e+00   2.7440327e+00
   7.9358851e+00   8.0384310e+00
   5.0477518e+00   4.7381738e+00
   1.0642862e+00   7.3461628e+00
   8.1731632e+00   4.8812014e+00
   5.6729419e+00   6.9968519e+00
   8.9679029e+00   7.6118992e+00
   1.8081670e+00   2.6960745e+00
   1.6237679e+00   1.5522906e+00
   8.2093190e+00   5.9663274e+00
   5.7294948e+00   3.5370106e+00
   1.2814248e+00   1.5711906e+00
   6.3047499e+00   4.7508623e+00
   6.2888220e+00   1.1494770e+00
   8.0999953e+00   1.9610200e+00
   5.8711690e+00   6.6388798e+00
   1.5588569e+00   1.0489724e+00
   1.0811014e+00   2.5814571e+00
   1.1075920e+00   1.0873316e+00
   1.1164310e+00   8.9698452e+00
   2.2273238e+00   4.6831555e+00
   7.3987041e+00   2.5177837e+00
   4.3166799e+00   8.1675863e+00
   4.4337365e+00   4.0571581e+00
   7.2041877e+00   3.6457490e+00
   1.5583693e+00   4.7338577e+00
   2.4285088e+00   2.3356254e+00
   4.7154928e+00   2.5939570e+00
   8.6388467e+00   3.0391268e+00
   4.5031405e+00   2.2168113e+00
   1.0759800e+00   4.7049711e+00
   6.7665814e+00   5.7201919e+00
   2.1490051e+00   1.3084945e+00
   6.8340960e+00   8.6563445e+00
   3.1531861e+00   6.2807443e+00
   7.4369856e+00   6.8242488e+00
   6.2212496e+00   6.2664148e+00
   4.4625737e+00   1.3458829e+00
   1.6203010e+00   3.8549104e+00
   1.2540313e+00   3.5771894e+00
   1.5442708e+00   5.4987685e+00
   1.1861470e+00   3.6004095e+00
   1.4761965e+00   5.8014830e+00
   2.1066162e+00   5.5851428e+00
   5.8853691e+00   5.7326584e+00
   4.4920003e+00   5.0050705e+00
   1.0508545e+00   1.6951037e+00
   1.3086183e+00   6.3584913e+00
   8.6115993e+00   6.5643136e+00
   4.5633544e+00   7.8860208e+00
   1.9784855e+00   2.1536660e+00
   2.2639761e+00   1.8315773e+00
   6.1884110e+00   3.1762306e+00
   1.9344887e+00   2.6933054e+00
   4.6773485e+00   6.9219182e+00
   8.6438351e+00   4.9597597e+00
   7.2557913e+00   6.3504177e+00
   2.1894988e+00   3.4422501e+00
   3.9503130e+00   1.4373160e+00
   5.0172032e+00   1.5130723e+00
   7.0647609e+00   3.0513601e+00
   1.7254997e+00   1.9256989e+00
   1.0756851e+00   6.9774853e+00
   1.2997010e+00   4.8367974e+00
   3.8915067e+00   5.6534122e+00
   4.8958595e+00   3.9291958e+00
   4.5697736e+00   1.3837931e+00
   2.6723252e+00   2.1613565e+00
   8.8639122e+00   3.6987142e+00
   4.6633990e+00   1.9521204e+00
   3.0985939e+00   1.1045011e+00
   4.4179686e+00   6.0456748e+00
   6.2034314e+00   6.0016842e+00
   5.4684222e+00   2.7582018e+00
   2.3404077e+00   7.2199059e+00
   1.2829406e+00   3.4480217e+00
   3.0281860e+00   7.4494731e+00
   5.1050466e+00   5.3552016e+00
   2.0173885e+00   4.6745524e+00
   6.2775859e+00   1.9640760e+00
   1.2838543e+00   4.2398649e+00
   2.3123162e+00   7.7777671e+00
   6.8095379e+00   2.5920612e+00
   1.9234044e+00   7.5179675e+00
   5.1934844e+00   7.9382530e+00
   4.1997970e+00   2.7545680e+00
   8.1203110e+00   5.5986598e+00
   2.3304878e+00   7.8312771e+00
   1.2812478e+00   1.3257076e+00
   6.1015517e+00   7.6020180e+00
   6.4737478e+00   1.9090361e+00
   7.9277819e+00   7.2875044e+00
   8.2021760e+00   5.4486651e+00
   1.0565849e+00   2.8516347e+00
   2.1571507e+00   1.6971605e+00
   4.9887756e+00   5.1562689e+00
   8.3985932e+00   7.2661304e+00
   8.4120431e+00   6.9891431e+00
   4.4660638e+00   5.0916984e+00
   8.0157653e+00   8.4832563e+00
   5.2126936e+00   4.7517297e+00
   3.1684549e+00   1.9478824e+00
   3.8887104e+00   3.4546224e+00
   4.8780066e+00   2.8005755e+00
   4.4062034e+00   8.9035997e+00
   8.1359738e+00   3.0992652e+00
   8.0512182e+00   8.9126236e+00
   3.2032095e+00   4.1518484e+00
   8.5645489e+00   1.8078400e+00
   1.8168650e+00   1.3205415e+00
   1.5691547e+00   3.0297280e+00
   1.6133021e+00   1.5546043e+00
   4.0454256e+00   5.1485309e+00
   1.0879525e+00   3.3409979e+00
   8.3864709e+00   8.8913177e+00
   7.0449419e+00   8.1790923e+00
   1.0609782e+00   1.6860297e+00
   1.8289655e+00   3.2032571e+00
   2.7693192e+00   3.6985422e+00
   1.5926281e+00   4.5024490e+00
   6.8590635e+00   6.5573230e+00
   2.8543200e+00   3.8982073e+00
   8.2956382e+00   3.3855525e+00
   4.6830187e+00   2.3225742e+00
   7.6047106e+00   7.9614958e+00
   7.2332429e+00   1.0910701e+00
   7.9005103e+00   6.9814523e+00
   3.6854805e+00   1.8959549e+00
   4.3793666e+00   5.6240777e+00
   6.7454851e+00   2.9255324e+00
   2.4694165e+00   8.6932115e+00
   3.9224082e+00   1.5513805e+00
   4.8321739e+00   1.8910094e+00
   1.0630982e+00   7.7222016e+00
   4.7828064e+00   4.6950770e+00
   3.4870061e+00   2.6195188e+00
   6.8367662e+00   1.0030599e+00
   2.6584964e+00   2.1175939e+00
   7.7605558e+00   1.6661834e+00
   4.6471047e+00   1.9792766e+00
   1.8714798e+00   7.7988667e+00
   6.6350468e+00   7.5415527e+00
   4.9464534e+00   5.7627789e+00
   1.2272619e+00   3.7674630e+00
   3.3870256e+00   7.0451599e+00
   5.5608133e+00   3.9666809e+00
   8.0497240e+00   2.9824508e+00
   1.0016087e+00   2.4062407e+00
   8.7232703e+00   8.1195455e+00
   3.0735722e+00   3.1469996e+00
   8.6881517e+00   3.9432497e+00
   4.8815907e+00   2.2767074e+00
   7.0633247e+00   7.6725290e+00
   4.6200193e+00   3.1206173e+00
   5.0902236e+00   2.5445017e+00
   2.4685204e+00   5.9301500e+00
   4.7248268e+00   1.9092051e+00
   6.2502176e+00   1.5286485e+00
   7.3800659e+00   7.1502523e+00
   6.3009252e+00   6.1914968e+00
   5.7413647e+00   4.7569403e+00
   7.4472165e+00   2.2075516e+00
   2.7072161e+00   5.0467366e+00
   5.4829856e+00   5.1834113e+00
   3.6166450e+00   2.7394847e+00
   3.1124211e+00   1.2881766e+00
   3.3183093e+00   7.6235473e+00
   3.2506618e+00   3.6860677e+00
   2.6724661e+00   6.3894970e+00
   5.0348123e+00   2.2733922e+00
   3.4614399e+00   4.7645039e+00
   8.6883703e+00   3.4506418e+00
   5.5488598e+00   3.1124062e+00
   1.9519996e+00   1.5710787e+00
   3.4350990e+00   2.2157315e+00
   2.8449315e+00   1.3425467e+00
   6.7354659e+00   2.5783258e+00
   7.6175811e+00   6.1673232e+00
   7.8830889e+00   4.9730403e+00
   5.4076694e+00   5.4981911e+00
   2.3728831e+00   1.0338134e+00
   2.2642226e+00   5.5542892e+00
   7.3429937e+00   4.0254860e+00
   4.2247896e+00   2.1369087e+00
   6.7824940e+00   1.8219412e+00
   4.6009265e+00   1.8768067e+00
   6.0825620e+00   7.2281398e+00
   4.1535388e+00   8.7922899e+00
   6.4605837e+00   7.9946389e+00
   4.5698296e+00   2.8721397e+00
   3.7303823e+00   6.5558999e+00
   2.8404984e+00   4.3802688e+00
   1.2914475e+00   6.9320823e+00
   3.0830035e+00   3.8708749e+00
   1.3438656e+00   4.7519753e+00
   8.7949864e+00   6.6281887e+00
   1.8583843e+00   1.4411265e+00
   6.8838930e+00   4.3015350e+00
   7.5620781e+00   2.9997086e+00
   5.6493042e+00   4.8779744e+00
   4.5752732e+00   8.5124191e+00
   1.7475330e+00   3.1885312e+00
   3.7394279e+00   3.1896031e+00
   2.8572632e+00   6.6629754e+00
   2.1027318e+00   5.2448182e+00
   4.7743287e+00   3.1961145e+00
   2.6391292e+00   5.6544564e+00
   8.0236857e+00   3.2688756e+00
   7.9482893e+00   1.6185598e+00
   2.2929124e+00   3.6148905e+00
   1.4927527e+00   2.7850229e+00
   1.9207894e+00   2.0619175e+00
   3.9966741e+00   8.1313351e+00
   6.0376910e+00   5.6609676e+00
   2.0061575e+00   4.8296294e+00
   2.2382168e+00   6.2166194e+00
   7.3080674e+00   4.3428148e+00
   3.3551155e+00   5.7651186e+00
   4.9879422e+00   8.1860056e+00
   2.1530640e+00   7.4268970e+00
   1.4494583e+00   1.7819145e+00
   4.1278619e+00   2.3295247e+00
   3.8192180e+00   1.3069532e+00
   1.7039211e+00   8.7458931e+00
   5.0337969e+00   2.1690462e+00
   4.3598285e+00   5.3879542e+00
   5.3281321e+00   1.3906574e+00
   1.6617558e+00   2.0207813e+00
   6.2652875e+00   4.0226270e+00
   2.0854198e+00   1.4638758e+00
   4.1563126e+00   3.1603837e+00
   6.6079435e+00   4.3096740e+00
   1.0913163e+00   2.8170547e+00
   2.7182939e+00   4.4597010e+00
   7.5396634e+00   4.2995542e+00
   7.2329757e+00   3.1727482e+00
   4.3134355e+00   5.7242484e+00
   7.4704727e+00   5.5552836e+00
   8.4077497e+00   5.6387551e+00
   7.0374221e+00   4.5070548e+00
   7.3345145e+00   2.9452046e+00
   1.4339746e+00   4.9560763e+00
   5.3020067e+00   8.2453545e+00
   5.7938126e+00   4.8126577e+00
   4.9305386e+00   8.7567483e+00
   6.7559993e+00   3.5419738e+00
   1.1430656e+00   6.1465513e+00
   6.4540258e+00   1.1560717e+00
   6.0686214e+00   6.3981339e+00
   2.3085666e+00   4.1475895e+00
   2.2926157e+00   1.0213792e+00
   5.1284432e+00   2.4161600e+00
   2.8581112e+00   4.2835110e+00
   6.7245688e+00   6.4309194e+00
   3.5807708e+00   1.2236457e+00
   6.5817842e+00   4.4020525e+00
   8.8860246e+00   6.7703473e+00
   2.5615896e+00   5.2861648e+00
   1.6538260e+00   8.1961622e+00
   7.8546613e+00   1.3212649e+00
   4.3393838e+00   2.4137131e+00
   8.6994366e+00   8.0569404e+00
   5.1674782e+00   6.4009521e+00
   8.9271045e+00   4.8377153e+00
   4.3770565e+00   7.1072163e+00
   4.2142008e+00   7.7957497e+00
   1.6150745e+00   8.6756210e+00
   2.9289254e+00   8.9822548e+00
   1.1076239e+00   1.6366051e+00
   1.7444872e+00   1.3020729e+00
   6.2064481e+00   1.3154560e+00
   1.1252953e+00   1.0598447e+00
   3.0035878e+00   8.6650173e+00
   7.4239493e+00   1.4149907e+00
   5.6899206e+00   7.2010308e+00
   5.6733727e+00   5.6185401e+00
   1.8968826e+00   3.9010766e+00
   3.5487347e+00   2.8675689e+00
   4.6792388e+00   2.9148582e+00
   8.8774406e+00   2.2730922e+00
   1.9819359e+00   7.9638869e+00
   2.2364180e+00   6.0087986e+00
   2.3236312e+00   1.1063918e+00
   6.2517243e+00   3.6980925e+00
   3.6632071e+00   2.4417267e+00
   1.2406816e+00   1.1192209e+00
   4.0684200e+00   7.6693758e+00
   2.0275491e+00   6.4618185e+00
   6.7454919e+00   2.7538412e+00
   2.5429493e+00   6.7242567e+00
   1.1134724e+00   2.7201134e+00
   4.7823781e+00   2.6106962e+00
   7.2236284e+00   8.1579822e+00
   3.1047576e+00   8.7251254e+00
   6.2485832e+00   4.1906618e+00
   4.0896284e+00   8.4324629e+00
   4.3343226e+00   7.7061371e+00
   8.5197941e+00   4.1455612e+00
   6.8012560e+00   3.0467619e+00
   1.1334714e+00   5.8598328e+00
   5.8504701e+00   3.6530174e+00
   3.7249114e+00   4.8859822e+00
   8.3815918e+00   8.8852425e+00
   2.0818608e+00   6.4914504e+00
   2.3535979e+00   2.7840685e+00
   1.3524479e+00   1.3876756e+00
   3.4493317e+00   1.8763827e+00
   1.4836154e+00   4.2176991e+00
   5.1418897e+00   3.3643074e+00
   6.7908528e+00   6.7668622e+00
   5.7293257e+00   8.2162758e+00
   6.4131650e+00   1.8380025e+00
   2.8389158e+00   7.3991265e+00
   7.2452649e+00   8.4959999e+00
   3.4504457e+00   8.5202178e+00
   7.0120085e+00   1.1571847e+00
   5.0759744e+00   1.2435975e+00
   1.6559729e+00   1.0233240e+00
   1.3381256e+00   2.6418026e+00
   1.0746749e+00   1.2352029e+00
   1.2847089e+00   2.5208706e+00
   3.6755317e+00   2.9310569e+00
   1.5047533e+00   8.4527075e+00
   1.1142211e+00   3.8177324e+00
   6.2987093e+00   2.4226203e+00
   3.2030295e+00   4.0240777e+00
   6.2194224e+00   5.2290694e+00
   3.6282998e+00   1.4944851e+00
   3.6106593e+00   6.3308765e+00
   3.8265033e+00   7.3110295e+00
   3.7947346e+00   7.2280307e+00
   6.7929388e+00   7.7340370e+00
   3.2572490e+00   3.1105841e+00
   7.8925728e+00   3.5630730e+00
   1.1537383e+00   1.4476011e+00
   6.4910234e+00   2.1071828e+00
   1.5657086e+00   8.6591357e+00
   5.0042904e+00   2.4625391e+00
   1.0418867e+00   7.9230556e+00
   4.3149865e+00   7.7345426e+00
   1.0121083e+00   8.0940762e+00
   8.4238536e+00   1.7221290e+00
   7.9006195e+00   7.6145328e+00
   6.7181213e+00   5.1256503e+00
   8.0120056e+00   2.0199696e+00
   1.6669817e+00   2.8568836e+00
   1.7304354e+00   1.7419712e+00
   1.8913493e+00   3.5671738e+00
   5.0399882e+00   1.3631728e+00
   7.9052014e+00   1.7705948e+00
   8.8798657e+00   1.9443310e+00
   5.8672704e+00   5.6741845e+00
   6.0693290e+00   4.6122104e+00
   7.9444293e+00   7.5440657e+00
   3.2462939e+00   2.2179196e+00
   2.2491042e+00   5.1040565e+00
   1.8140328e+00   1.1424671e+00
   1.5349081e+00   4.1306372e+00
   6.8917862e+00   7.4335458e+00
   1.6733615e+00   8.8105264e+00
   2.3366026e+00   1.0398818e+00
   6.9599850e+00   2.2670812e+00
   2.6282068e+00   2.0958334e+00
   8.7902460e+00   1.1991897e+00
   2.3509396e+00   1.0411037e+00
   4.2737570e+00   3.9219470e+00
   2.6534260e+00   1.1902031e+00
   7.9611199e+00   2.4231787e+00
   3.0036817e+00   5.1981681e+00
   3.4863785e+00   2.5261418e+00
   4.0989460e+00   2.3694734e+00
   8.2815772e+00   4.7571669e+00
   1.1276274e+00   3.1013610e+00
   5.9231747e+00   5.7842466e+00
   7.7397349e+00   3.9690517e+00
   1.1121273e+00   5.1366530e+00
   4.1783550e+00   2.9131276e+00
   2.7290367e+00   2.4777527e+00
   7.3928449e+00   1.6038050e+00
   4.4818292e+00   8.2608001e+00
   5.6665695e+00   6.8103863e+00
   3.6317192e+00   8.2717044e+00
   5.0923251e+00   1.8789859e+00
   2.4970121e+00   8.2157418e+00
   1.0377439e+00   8.2455491e+00
   4.6376134e+00   2.4557680e+00
   2.6337669e+00   2.4002329e+00
   4.1393335e+00   4.4220334e+00
   8.0248222e+00   1.8784854e+00
   3.4334221e+00   3.5502180e+00
   2.2344033e+00   1.8786411e+00
   3.0366113e+00   8.3795882e+00
   8.2009050e+00   3.9507498e+00
   8.2583630e+00   8.5722209e+00
   7.2288920e+00   5.2435657e+00
   8.0679462e+00   3.8755102e+00
   2.1193553e+00   8.6165173e+00
   1.3805414e+00   1.6547724e+00
   2.1159178e+00   5.1286838e+00
   2.6528371e+00   5.3999383e+00
   1.8212360e+00   3.4882273e+00
   4.9026299e+00   1.2515220e+00
   3.3385606e+00   3.9419927e+00
   6.9311252e+00   3.7259341e+00
   1.8776147e+00   6.8303489e+00
   5.7780288e+00   2.2901434e+00
   2.1925058e+00   3.1785924e+00
   4.6157866e+00   2.1914196e+00
   2.8831198e+00   5.6305919e+00
   1.2408374e+00   8.8790108e+00
   2.1246775e+00   1.8356431e+00
   5.4205390e+00   6.9848859e+00
   3.9780310e+00   2.1373771e+00
   4.1535743e+00   1.2453480e+00
   1.8209891e+00   1.6323462e+00
   4.5857297e+00   8.2386579e+00
   8.9610833e+00   7.7121967e+00
   6.9362188e+00   2.4917285e+00
   4.7906058e+00   8.3840832e+00
   8.7141749e+00   7.2892498e+00
   7.8575107e+00   3.4943183e+00
   4.8014270e+00   3.7484798e+00
   1.1339112e+00   5.1062714e+00
   1.4093351e+00   1.7320236e+00
   1.2785807e+00   1.0600024e+00
   3.6231839e+00   2.3440346e+00
   3.0655446e+00   1.0627286e+00
   8.7066309e+00   5.5177901e+00
   1.7848067e+00   4.4223469e+00
   8.6764132e+00   2.7004227e+00
   6.4259702e+00   6.5556721e+00
   7.0144234e+00   1.6681553e+00
   5.1312744e+00   2.2193887e+00
   5.4637452e+00   2.5110444e+00
   3.8171964e+00   1.9372851e+00
   1.0532357e+00   1.3826876e+00
   2.9104775e+00   7.5073389e+00
   3.9368258e+00   1.3838635e+00
   6.0524976e+00   5.6046806e+00
   3.7529635e+00   1.5395890e+00
   3.6664967e+00   1.0432539e+00
   1.6264551e+00   4.4712644e+00
   1.0440292e+00   7.9198236e+00
   6.3330567e+00   7.4033694e+00
   2.6892906e+00   2.8120029e+00
   8.8135769e+00   1.1115857e+00
   2.0749494e+00   6.7689402e+00
   2.8137246e+00   6.8223866e+00
   4.1934532e+00   7.4910389e+00
   6.2990103e+00   5.4722927e+00
   3.7160873e+00   6.8411422e+00
   1.5616128e+00   7.8120058e+00
   2.6406340e+00   3.6391663e+00
   4.0362350e+00   4.4759775e+00
   5.5116860e+00   4.0491994e+00
   6.4531236e+00   5.6833025e+00
   1.5892928e+00   5.5970746e+00
   1.0937609e+00   4.1641597e+00
   4.1541151e+00   7.0593105e+00
   6.8642817e+00   4.0463687e+00
   1.0510505e+00   7.0210008e+00
   5.4987421e+00   2.4451270e+00
   5.6340551e+00   1.8414210e+00
   3.6042776e+00   8.6420780e+00
   8.0065081e+00   6.1696551e+00
   5.2382492e+00   2.3091337e+00
   1.0210692e+00   4.6762795e+00
   3.8763975e+00   8.4711529e+00
   7.3909796e+00   1.3491004e+00
   7.0798521e+00   1.3620487e+00
   5.2822215e+00   5.0098511e+00
   5.5102720e+00   2.0995632e+00
   4.6526454e+00   6.4027618e+00
   2.3970457e+00   4.5637994e+00
   4.4988954e+00   5.4399786e+00
   5.4918028e+00   1.4777510e+00
   2.9065451e+00   1.3655467e+00
   7.3530822e+00   5.0635897e+00
   1.9323084e+00   3.3104439e+00
   6.2232368e+00   1.3794621e+00
   2.4938900e+00   3.0350096e+00
   6.4902585e+00   5.4956901e+00
   3.4427862e+00   1.9021231e+00
   6.8403005e+00   7.7922390e+00
   2.9140870e+00   8.4082182e+00
   2.0374321e+00   8.5447772e+00
   6.4240401e+00   6.0524124e+00
   2.6156072e+00   3.2854349e+00
   6.0835736e+00   6.1876483e+00
   6.1948537e+00   2.4836933e+00
   2.0816528e+00   2.6531016e+00
   2.0398246e+00   4.8920270e+00
   1.9541128e+00   4.7947610e+00
   1.6513193e+00   7.6028244e+00
   3.0770955e+00   2.2776892e+00
   1.1093477e+00   6.4129319e+00
   1.4928948e+00   8.3060769e+00
   5.5184026e+00   1.0041360e+00
   6.7576762e+00   3.8109999e+00
   1.3480581e+00   5.3549693e+00
   2.1415531e+00   7.2180690e+00
   2.0029363e+00   1.8699983e+00
   8.0353377e+00   7.3566715e+00
   5.8691314e+00   2.9885107e+00
   4.4426911e+00   7.7537068e+00
   2.5889968e+00   1.1139187e+00
   7.1273413e+00   1.3707265e+00
   3.4991889e+00   8.7783079e+00
   8.1049104e+00   4.9239781e+00
   5.8182438e+00   3.3681965e+00
   3.8261810e+00   1.7913905e+00
   1.5685564e+00   5.2890906e+00
   8.7148183e+00   1.1533689e+00
   1.7415218e+00   2.6348686e+00
   1.9745990e+00   2.7124720e+00
   3.4683978e+00   4.9057102e+00
   3.2703243e+00   5.2976503e+00
   1.6731499e+00   7.2474519e+00
   6.0449000e+00   8.1519494e+00
   1.8974791e+00   5.3866486e+00
   5.2339890e+00   4.6498360e+00
   6.2931337e+00   3.2307585e+00
   2.0205621e+00   8.6038088e+00
   4.8484010e+00   1.7112783e+00
   6.2392883e+00   7.7850688e+00
   5.1821673e+00   2.6309688e+00
   4.8147533e+00   4.3973175e+00
   2.5311683e+00   5.5891226e+00
   6.0674180e+00   2.1695502e+00
   8.3556659e+00   1.7834891e+00
   3.4266555e+00   4.0681439e+00
   6.5759608e+00   6.6756491e+00
   1.2371714e+00   5.6874090e+00
   7.1318010e+00   1.5325120e+00
   1.9168403e+00   7.8483150e+00
   3.2047936e+00   3.8395428e+00
   2.5605187e+00   8.3714937e+00
   1.3460810e+00   4.4388903e+00
   7.8919530e+00   1.3679727e+00
   3.0286732e+00   1.9738173e+00
   4.2493488e+00   7.3358419e+00
   3.9530686e+00   5.8170433e+00
   1.5985108e+00   7.7834251e+00
   1.9963093e+00   2.7499324e+00
   1.3279742e+00   4.2271475e+00
   4.0636246e+00   5.2936635e+00
   2.3198309e+00   4.7898899e+00
   2.9382184e+00   2.1401521e+00
   1.4789738e+00   3.4359913e+00
   6.6311590e+00   2.2386831e+00
   1.4717760e+00   7.2427185e+00
   8.8293228e+00   8.8408393e+00
   1.8341890e+00   1.2840099e+00
   4.6002109e+00   5.8944851e+00
   1.1874258e+00   2.7563673e+00
   6.6266734e+00   5.0664192e+00
   1.9022255e+00   2.2990423e+00
   4.2263464e+00   5.2992741e+00
   6.1511693e+00   3.0355897e+00
   1.6896437e+00   2.5269609e+00
   4.4191370e+00   7.9723010e+00
   2.0541609e+00   8.3232120e+00
   6.3422988e+00   4.9599746e+00
   5.9820863e+00   2.0418568e+00
   1.8308744e+00   8.2877067e+00
   7.4198116e+00   6.2545363e+00
   1.0806646e+00   6.2609028e+00
   7.4009788e+00   2.0261890e+00
   4.4851091e+00   7.0772655e+00
   3.2632289e+00   2.1909633e+00
   6.3377753e+00   5.1222620e+00
   5.9236648e+00   5.8635612e+00
   8.8485566e+00   6.1740663e+00
   2.4216654e+00   3.1702850e+00
   1.0152323e+00   6.3486401e+00
   8.2243068e+00   7.8729166e+00
   7.3755382e+00   4.7299292e+00
   6.0402979e+00   1.3943345e+00
   4.1346243e+00   1.5824432e+00
   5.8269735e+00   1.4653709e+00
   6.5590238e+00   1.8102490e+00
   3.0616317e+00   1.5696626e+00
   6.4548773e+00   6.5362127e+00
   6.2562448e+00   1.1638591e+00
   4.9569568e+00   2.1996355e+00
   3.2534486e+00   7.6072966e+00
   5.7341860e+00   8.6850313e+00
   1.0124902e+00   4.8878313e+00
   6.5014458e+00   8.7171177e+00
   7.7999173e+00   1.1813583e+00
   2.1863509e+00   8.3934523e+00
   1.5414076e+00   2.6328053e+00
   2.0752361e+00   6.7493218e+00
   2.5734367e+00   6.8709946e+00
   7.6510714e+00   7.3983847e+00
   4.3527848e+00   3.6752786e+00
   2.4756609e+00   8.1869735e+00
   1.6299868e+00   2.2976071e+00
   2.4973131e+00   8.2305355e+00
   4.9628352e+00   5.0097150e+00
   2.7168173e+00   8.8261864e+00
   3.6661541e+00   1.1348380e+00
   3.5654284e+00   6.0041334e+00
   7.0557741e+00   4.5416233e+00
   3.4324836e+00   3.9396220e+00
   2.8608260e+00   2.3056486e+00
   5.5222331e+00   2.7345959e+00
   2.0821454e+00   2.2467744e+00
   3.7422579e+00   2.0693853e+00
   2.6553725e+00   6.7564732e+00
   5.0792142e+00   4.0191830e+00
   7.5884875e+00   1.3604418e+00
   3.5924578e+00   6.5227545e+00
   6.5993234e+00   4.2737216e+00
   3.6631334e+00   6.1443283e+00
   5.3474651e+00   4.1240974e+00
   1.5968921e+00   3.2396107e+00
   3.4818180e+00   8.8357180e+00
   7.9446411e+00   1.1161611e+00
   4.8883353e+00   8.2112497e+00
   6.4188714e+00   8.1893838e+00
   4.0376932e+00   3.1749446e+00
   3.9844601e+00   2.0418402e+00
   7.2135199e+00   5.0105536e+00
   1.2896189e+00   1.8385860e+00
   4.6076535e+00   6.7934064e+00
   8.3262554e+00   2.2736650e+00
   4.1441563e+00   2.5014975e+00
   1.9291310e+00   8.0192701e+00
   7.2677624e+00   7.8727026e+00
   2.2598456e+00   4.2880544e+00
   5.7669721e+00   7.4293203e+00
   4.3285713e+00   2.9072471e+00
